"state_postal_abbr","data_year","officer","officer_rate_per_1000","civilian_count","civilian__rate_per_1000","population"
"ID",1967,,,,,491114
"ID",1968,,,,,556362
"ID",1969,,,,,590189
"ID",1970,,,,,631222
"ID",1971,799,1.21146326264189965000,35,0.053067852556278457636000,659533
"ID",1972,1167,1.64531423810107897000,114,0.16072478418468124000,709287
"ID",1973,1130,1.47231270358306189000,151,0.19674267100977199000,767500
"ID",1974,1204,1.52131995986950006000,192,0.24260251851739536000,791418
"ID",1975,1507,1.85383147724658665000,238,0.29277497782660094000,812911
"ID",1976,1382,1.66839300675324926000,213,0.25714016674272221000,828342
"ID",1977,1463,1.70711785297549592000,314,0.36639439906651109000,857000
"ID",1978,1733,1.99555519731008832000,282,0.32472392708681183000,868430
"ID",1979,1524,1.69431415297077530000,294,0.32685587990381098000,899479
"ID",1980,1527,1.65287288141097109000,324,0.35070780194967560000,923846
"ID",1981,1597,1.66527632950990615000,299,0.31178310740354536000,959000
"ID",1982,1739,1.80207253886010363000,229,0.23730569948186528000,965000
"ID",1983,1813,1.83316481294236603000,360,0.36400404448938322000,989000
"ID",1984,1864,1.86213786213786214000,365,0.36463536463536464000,1001000
"ID",1985,707,1.75346787334356810000,144,0.35714197137407893000,403201
"ID",1986,1894,1.88833499501495513000,405,0.40378863409770688000,1003000
"ID",1987,1918,1.92838434972325975000,477,0.47958255204275021000,994615
"ID",1988,1914,1.91760125515718519000,516,0.51697087129629444000,998122
"ID",1989,1927,1.91093287637543534000,550,0.54541415776154096000,1008408
"ID",1990,1926,1.92699625706490255000,578,0.57829898057295622000,999483
"ID",1991,2027,1.95565761037357209000,615,0.59335443037974684000,1036480
"ID",1992,2014,1.90125195647700089000,732,0.69102106859044918000,1059302
"ID",1993,2016,1.83658744561296106000,667,0.60764078681738345000,1097688
"ID",1994,1945,1.72918246564527844000,778,0.69167298625811138000,1124809
"ID",1995,2058,1.77310616667025653000,811,0.69873134167617981000,1160675
"ID",1996,2108,1.78319164234657192000,796,0.67334940574377194000,1182150
"ID",1997,1959,1.62095072607670349000,789,0.65284845475983617000,1208550
"ID",1998,2247,1.82831570382424736000,915,0.74450772986167616000,1229000
"ID",1999,2327,1.85862619808306709000,913,0.72923322683706070000,1252000
"ID",2000,2326,1.82839786440614015000,971,0.76327357108270081000,1272152
"ID",2001,2382,1.82453936508787585000,1098,0.84103451841582187000,1305535
"ID",2002,2358,1.79753559242443185000,1144,0.87208681837724768000,1311796
"ID",2003,2425,1.79821439164738684000,1113,0.82532479088805837000,1348560
"ID",2004,2444,1.76468974241594979000,1176,0.84913057982044065000,1384946
"ID",2005,2523,1.76833482154747169000,1156,0.81022396104196484000,1426766
"ID",2006,2594,1.77082977779294808000,1302,0.88882820766631396000,1464850
"ID",2007,2658,1.77561752477046570000,1410,0.94191900298207548000,1496944
"ID",2008,2686,1.76790780025142993000,1775,1.16829350165535671000,1519310
"ID",2009,2690,1.74299110232200108000,1525,0.98812692603756567000,1543324
"ID",2010,2793,1.78461892347799417000,1548,0.98911209937126208000,1565040
"ID",2011,2759,1.74608870434395732000,1492,0.94424224243609436000,1580103
"ID",2012,2737,1.73975502316918911000,1528,0.97126257778681803000,1573210
"ID",2013,2707,1.68026854502523817000,1565,0.97141495122441734000,1611052
"ID",2014,2725,1.66831661649472292000,1540,0.94282847317499937000,1633383
"ID",2015,2766,1.67733242290850412000,1618,0.98117276220750530000,1649047
"ID",2016,2817,1.67741274714595694000,1615,0.96166900484228628000,1679372
"ID",2017,2847,1.65917696197530058000,1654,0.96391945736113353000,1715911
"ID",2018,2895,1.65031740819788759000,2673,1.52376457067804958000,1754208
"ID",2019,3011,1.68488555256803754000,2744,1.53547856401417967000,1787065
"ID",2020,3003,1.64375643503549430000,2836,1.55234540451570491000,1826913
"IL",1960,,,,,7248408
"IL",1961,,,,,4502580
"IL",1962,,,,,8141637
"IL",1963,,,,,4773792
"IL",1964,,,,,4595780
"IL",1965,,,,,8683040
"IL",1966,,,,,8265625
"IL",1967,,,,,8573353
"IL",1968,,,,,5053651
"IL",1969,,,,,8654742
"IL",1970,,,,,9082535
"IL",1971,20278,2.20230587224366943000,3773,0.40976921076907805000,9207622
"IL",1972,23907,2.24627401517510452000,3816,0.35854693779680423000,10642958
"IL",1973,24141,2.17429465119552881000,3493,0.31460217955453304000,11102911
"IL",1974,24236,2.21182363745512880000,3677,0.33557004105143211000,10957474
"IL",1975,24453,2.27071853063441014000,4302,0.39948599839648437000,10768838
"IL",1976,24386,2.24493651099343182000,4559,0.41969431450910587000,10862668
"IL",1977,25396,2.30606900409346317000,4623,0.41978882524508112000,11012680
"IL",1978,24907,2.31448204880214612000,4523,0.42029960680660485000,10761371
"IL",1979,26032,2.36907217770807920000,5647,0.51391174660101119000,10988268
"IL",1980,25008,2.27457487697122092000,4971,0.45213178636532066000,10994582
"IL",1981,25384,2.22893000822589675000,6252,0.54897850659582046000,11388424
"IL",1982,25378,2.22767529732109274000,6602,0.57952211809101798000,11392145
"IL",1983,26837,2.36130303242271345000,7958,0.70019933420352326000,11365335
"IL",1984,26811,2.33928527335679628000,6773,0.59095069771532510000,11461193
"IL",1985,26786,2.32675689646800457000,6753,0.58659707764684667000,11512161
"IL",1986,27454,2.39030719722419983000,6668,0.58055541600826708000,11485553
"IL",1987,27733,2.40847838583227983000,6593,0.57257051158519529000,11514739
"IL",1988,28492,2.49065371093154138000,7505,0.65605630003303447000,11439567
"IL",1989,28373,2.46886122351203754000,7550,0.65695915967701277000,11492343
"IL",1990,28759,2.59040895656932900000,9172,0.82614941234583558000,11102108
"IL",1991,29412,2.56151797373581877000,9668,0.84199496022296668000,11482254
"IL",1992,29515,2.54695030853781063000,8901,0.76809773661850084000,11588369
"IL",1993,29918,2.56957026904649515000,9140,0.78500809743582344000,11643192
"IL",1994,31455,2.68804293895429276000,9483,0.81038662184401711000,11701822
"IL",1995,32434,2.75377168402044892000,9420,0.79979432889784266000,11778028
"IL",1996,32386,2.74528818490218650000,10080,0.85445886814716359000,11796940
"IL",1997,30969,2.61896351489275983000,7897,0.66782766240783120000,11824907
"IL",1998,33664,2.80703743897857991000,9385,0.78255841150231620000,11992715
"IL",1999,33887,2.80593436860970328000,9487,0.78554901156786541000,12076904
"IL",2000,36604,2.95852512139740928000,13340,1.07820798599719811000,12372381
"IL",2001,36454,2.94023469289815645000,13917,1.12248988371821044000,12398330
"IL",2002,36389,2.90136445216603692000,14052,1.12039279127860482000,12542030
"IL",2003,36573,2.90480825866859659000,13730,1.09050439918846775000,12590504
"IL",2004,36432,2.88093533608105019000,13742,1.08667691558041809000,12645893
"IL",2005,36536,2.87213466519380935000,14854,1.16768908246082888000,12720852
"IL",2006,37229,2.91631654391774999000,14826,1.16138787182370091000,12765761
"IL",2007,37302,2.92033754160377121000,16235,1.27102246495998139000,12773181
"IL",2008,37248,2.90869313326489013000,15313,1.19579085990349180000,12805751
"IL",2009,36237,2.85989001297237965000,14596,1.15194289343336516000,12670767
"IL",2010,35443,2.78398395857179259000,14406,1.13156541227281111000,12731036
"IL",2011,33080,2.78016415070775684000,13255,1.11399866437821393000,11898578
"IL",2012,31885,2.75605010695306884000,13618,1.17710178317349510000,11569093
"IL",2013,9420,2.22973198479521616000,5143,1.21735791908723957000,4224723
"IL",2014,24358,3.27888933984049774000,10067,1.35514323771140039000,7428735
"IL",2015,13295,2.51802437644568596000,9347,1.77028761539208926000,5279933
"IL",2016,23897,3.15908589165486818000,9830,1.29948589006851715000,7564530
"IL",2017,25215,3.15334682463039624000,10095,1.26246425519111045000,7996266
"IL",2018,26744,3.20722493854837574000,10006,1.19995111932078401000,8338673
"IL",2019,29461,3.04539825551946777000,10591,1.09479694932984906000,9673940
"IL",2020,26405,3.04485981998138375000,10019,1.15532855657615920000,8671992
"IN",1960,,,,,2568838
"IN",1961,,,,,3188266
"IN",1962,,,,,3329825
"IN",1963,,,,,3323235
"IN",1964,,,,,3419960
"IN",1965,,,,,3341967
"IN",1966,,,,,3357619
"IN",1967,,,,,3355378
"IN",1968,,,,,3562179
"IN",1969,,,,,3530314
"IN",1970,,,,,3458563
"IN",1971,5211,1.41948488851963335000,599,0.16316857574808297000,3671050
"IN",1972,7197,1.46821009949841765000,1341,0.27356811774730833000,4901887
"IN",1973,6892,1.37324648060757589000,1040,0.20722233601739392000,5018764
"IN",1974,6701,1.34009038060686636000,1114,0.22278177645068633000,5000409
"IN",1975,6810,1.37197480562682930000,1419,0.28587845068788117000,4963648
"IN",1976,7221,1.39512292383451883000,1575,0.30429561072418878000,5175888
"IN",1977,7288,1.40554616017633356000,1797,0.34656510014227105000,5185173
"IN",1978,7248,1.38124073836922120000,1786,0.34035540269418171000,5247456
"IN",1979,7110,1.33118122581383197000,1947,0.36453021753298605000,5341121
"IN",1980,7153,1.36824235468522105000,1978,0.37835640676182962000,5227875
"IN",1981,7343,1.38716954128572084000,2008,0.37933221284239786000,5293513
"IN",1982,7267,1.36659395215886866000,2043,0.38419587783962690000,5317600
"IN",1983,8397,1.57291403445050753000,2613,0.48946342408231228000,5338499
"IN",1984,7891,1.59750262420830900000,2578,0.52190619252427076000,4939585
"IN",1985,8395,1.60440694946146776000,2878,0.55002777850507495000,5232463
"IN",1986,7993,1.62658573285084536000,3057,0.62210341365257529000,4913974
"IN",1987,8252,1.59511707061350538000,3332,0.64407780892925350000,5173288
"IN",1988,8654,1.57586389809437739000,3562,0.64862805696928267000,5491591
"IN",1989,8544,1.59561564263588085000,3861,0.72105243401417790000,5354673
"IN",1990,8467,1.68648944086710296000,3837,0.76426833407429716000,5020488
"IN",1991,8698,1.65953285046994658000,4033,0.76947528005809319000,5241234
"IN",1992,9168,1.63828087725223414000,4227,0.75534612436138675000,5596110
"IN",1993,8819,1.59018689339076206000,4585,0.82673850846996757000,5545889
"IN",1994,8865,1.61075186408415811000,4723,0.85815917135583516000,5503641
"IN",1995,8998,1.67058288824064117000,4579,0.85014437044386485000,5386144
"IN",1996,9172,1.73541143744363981000,4773,0.90308752626673493000,5285202
"IN",1997,9763,1.76223078959960737000,4991,0.90088024899023255000,5540137
"IN",1998,10035,1.80039721768210744000,5228,0.93796478864395194000,5573770
"IN",1999,10069,1.78169754777263918000,5254,0.92968903724276952000,5651352
"IN",2000,10163,1.81868450932829644000,5424,0.97063315739414345000,5588105
"IN",2001,10366,1.75756072409602867000,6325,1.07240705960904701000,5897947
"IN",2002,10742,1.77575967369134844000,6550,1.08278028883618807000,6049242
"IN",2003,10798,1.76454660156462566000,6523,1.06595086886516514000,6119419
"IN",2004,10769,1.79728003054825302000,6340,1.05810710313640302000,5991832
"IN",2005,10617,1.75678468524563960000,5843,0.96683553884244817000,6043427
"IN",2006,10197,1.83040048020862652000,5737,1.02981343090682459000,5570912
"IN",2007,10710,1.80025052225755113000,5453,0.91659814172459630000,5949172
"IN",2008,10460,1.86441729295164707000,5417,0.96554000725803749000,5610332
"IN",2009,11233,1.87342935805399506000,5623,0.93779874301946178000,5995956
"IN",2010,10569,1.80238623044451868000,5008,0.85404014022766104000,5863893
"IN",2011,10731,1.75353796015051895000,5212,0.85168575606229660000,6119628
"IN",2012,8803,1.95526761712115218000,3229,0.71720539994140638000,4502197
"IN",2013,7064,1.97451632875249645000,2639,0.73764844161634175000,3577585
"IN",2014,8791,1.88334971882580611000,3164,0.67784307932713577000,4667747
"IN",2015,8261,1.95731438743357250000,2548,0.60370863808022549000,4220579
"IN",2016,5539,2.32738231046582521000,1803,0.75758626209963583000,2379927
"IN",2017,7309,2.26735703846999777000,1474,0.45725602335542163000,3223577
"IN",2018,8864,2.04349339622424020000,3267,0.75316932823382138000,4337670
"IN",2019,7974,2.13541257997420045000,3161,0.84650604029325904000,3734173
"IN",2020,8211,2.06345416849908902000,3418,0.85895583338568826000,3979250
"KS",1960,,,,,1104448
"KS",1961,,,,,1691335
"KS",1962,,,,,1848885
"KS",1963,,,,,1487983
"KS",1964,,,,,1515158
"KS",1965,,,,,1871306
"KS",1966,,,,,1946349
"KS",1967,,,,,1992486
"KS",1968,,,,,2026536
"KS",1969,,,,,2046504
"KS",1970,,,,,1953890
"KS",1971,2556,1.24399901881767530000,347,0.16888406084887845000,2054664
"KS",1972,3272,1.46274907415851694000,790,0.35316985592458080000,2236884
"KS",1973,2907,1.37937186622323048000,718,0.34069109045348452000,2107481
"KS",1974,3112,1.43175054047202681000,788,0.36253837592929213000,2173563
"KS",1975,3281,1.48581412062310905000,904,0.40938005639844273000,2208217
"KS",1976,3137,1.50722743663230521000,872,0.41896790715440553000,2081305
"KS",1977,3515,1.57035246036032776000,981,0.43826906503939731000,2238351
"KS",1978,3627,1.57668437230617150000,978,0.42514400775170547000,2300397
"KS",1979,3735,1.61898359039845202000,1097,0.47550870111568992000,2307003
"KS",1980,3730,1.59356558376835965000,1055,0.45072699487282022000,2340663
"KS",1981,3772,1.59925786294716259000,1088,0.46129176958815294000,2358594
"KS",1982,3838,1.60799792527208808000,1172,0.49103011162555686000,2386819
"KS",1983,4329,1.79046252994961145000,1510,0.62453185960358357000,2417811
"KS",1984,4362,1.80667051581644360000,1552,0.64281353520108218000,2414386
"KS",1985,4069,1.92208130843240547000,1318,0.62258617953155822000,2116976
"KS",1986,4286,1.89931334903538723000,1538,0.68155481353626355000,2256605
"KS",1987,3109,2.17584220280053077000,1057,0.73974435778712159000,1428872
"KS",1988,3894,2.11826143719741065000,1361,0.74035793940053310000,1838300
"KS",1989,4467,2.09129800926407097000,1579,0.73923428623863176000,2135994
"KS",1990,4840,2.23470806355620545000,1796,0.82924290953449277000,2165831
"KS",1991,5339,2.23358094189426406000,1988,0.83168363223184060000,2390332
"KS",1992,5751,2.34971295586208644000,2086,0.85228677202718002000,2447533
"KS",1993,5883,2.38528978047468199000,2209,0.89564934983317568000,2466367
"KS",1994,5885,2.37533813755730478000,2191,0.88434424118743497000,2477542
"KS",1995,6054,2.43685569137025434000,2425,0.97611084432984255000,2484349
"KS",1996,6197,2.48677957831088396000,2629,1.05498523662728965000,2491978
"KS",1997,6361,2.52652333151552872000,2612,1.03745935260471011000,2517689
"KS",1998,6473,2.54379528912534391000,2723,1.07009957860162389000,2544623
"KS",1999,6566,2.55490755483751473000,2894,1.12608931826070174000,2569956
"KS",2000,6556,2.45123881781193659000,3144,1.17551782233080059000,2674566
"KS",2001,6694,2.55623604743433177000,3211,1.22618373891718544000,2618694
"KS",2002,6787,2.52192143139013720000,3193,1.18645869020608635000,2691202
"KS",2003,6903,2.55760255975149425000,3255,1.20599686107360768000,2699012
"KS",2004,7143,2.65671375331949744000,2822,1.04959347779191121000,2688660
"KS",2005,7085,2.62544319408046863000,3327,1.23286513856114596000,2698592
"KS",2006,7085,2.64539102687844232000,3366,1.25679409971387958000,2678243
"KS",2007,7221,2.68263044155851875000,3311,1.23004977039194787000,2691761
"KS",2008,6811,2.67023900814989407000,3473,1.36158274486926767000,2550708
"KS",2009,6761,2.70642873898274146000,3466,1.38744002504277206000,2498126
"KS",2010,6997,2.68718817652564273000,3568,1.37028546717786098000,2603837
"KS",2011,6594,2.59465125667845290000,3464,1.36303790614712782000,2541382
"KS",2012,6455,2.68440243663063621000,3220,1.33908223794742813000,2404632
"KS",2013,6174,2.64392904814700143000,3075,1.31682569210431315000,2335161
"KS",2014,6804,2.60163944580950218000,3445,1.31726159476980232000,2615274
"KS",2015,5933,2.56241596998868011000,3098,1.33800179926258739000,2315393
"KS",2016,6600,2.48225283249494617000,2690,1.01170607869869776000,2658875
"KS",2017,6873,2.48594265078962046000,2739,0.99068775214793692000,2764746
"KS",2018,6614,2.55200471661712367000,2508,0.96770907609249261000,2591688
"KS",2019,7238,2.60968858605572504000,3421,1.23345463565855697000,2773511
"KS",2020,5661,2.66136994029429740000,2450,1.15180292416905646000,2127100
"KY",1960,,,,,1037859
"KY",1961,,,,,955099
"KY",1962,,,,,1463839
"KY",1963,,,,,1605637
"KY",1964,,,,,1687340
"KY",1965,,,,,1547444
"KY",1966,,,,,1486893
"KY",1967,,,,,1178911
"KY",1968,,,,,1310949
"KY",1969,,,,,1272137
"KY",1970,,,,,2770346
"KY",1971,3025,1.06178798779066666000,504,0.17690616391619702000,2848968
"KY",1972,3901,1.37608060777540220000,916,0.32311967103877683000,2834863
"KY",1973,3068,1.03455368854808415000,611,0.20603399729559303000,2965530
"KY",1974,3617,1.10509357395877698000,713,0.21784122704799779000,3273026
"KY",1975,3644,1.14240175862154368000,823,0.25801225229021143000,3189771
"KY",1976,3798,1.12095943266112169000,962,0.28392916646129517000,3388169
"KY",1977,3998,1.16088575757522964000,876,0.25436116148972015000,3443922
"KY",1978,3919,1.14792940658874572000,1015,0.29730756511548275000,3413973
"KY",1979,3963,1.12722736201491251000,1021,0.29041108670634006000,3515706
"KY",1980,3996,1.10139899170725939000,1063,0.29298977181802221000,3628113
"KY",1981,3588,1.09017854864055829000,911,0.27679839961302915000,3291204
"KY",1982,3751,1.09433736574236830000,935,0.27278204131408008000,3427645
"KY",1983,5007,1.37735060133581277000,1673,0.46021720711699915000,3635240
"KY",1984,5007,1.36447991977174189000,1689,0.46027692919801718000,3669530
"KY",1985,5122,1.39485434365594537000,1804,0.49127630534075077000,3672068
"KY",1986,5192,1.40293042767491032000,1717,0.46395060560820898000,3700825
"KY",1987,5257,1.42030525891189541000,1678,0.45335214465553747000,3701317
"KY",1988,5190,1.44042110252995118000,1669,0.46321056264402476000,3603113
"KY",1989,5221,1.42756248285954355000,1703,0.46564621879138147000,3657283
"KY",1990,5451,1.50707420799117044000,1806,0.49931682620290842000,3616942
"KY",1991,5677,1.53902375415525570000,1900,0.51508633660295681000,3688702
"KY",1992,6754,1.81171228807137406000,2048,0.54936138080695500000,3727965
"KY",1993,6854,1.83138682796266365000,2084,0.55684420039016502000,3742519
"KY",1994,6893,1.82189996175410932000,2034,0.53760982477990111000,3783413
"KY",1995,7071,1.86034641749793799000,2132,0.56091904428024378000,3800905
"KY",1996,6829,1.79967690673778584000,2313,0.60955523287223585000,3794570
"KY",1997,6598,1.89020699170320026000,2152,0.61650885816084980000,3490623
"KY",1998,7439,1.91954477965876021000,2094,0.54033159948991046000,3875398
"KY",1999,7665,1.96463452799687504000,2217,0.56824458559283392000,3901489
"KY",2000,7513,1.88518370566945225000,2337,0.58640680422594302000,3985288
"KY",2001,7629,1.89728404125231192000,2312,0.57497977498693736000,4021011
"KY",2002,7719,1.89707525016005574000,2316,0.56919630513935602000,4068895
"KY",2003,7770,1.90659313155345380000,2314,0.56780650018207106000,4075332
"KY",2004,7655,1.87288551103473316000,2509,0.61385627004391189000,4087276
"KY",2005,7906,1.89720899583266741000,2313,0.55505241681772827000,4167174
"KY",2006,8028,1.95511467789924048000,2166,0.52750104538238103000,4106153
"KY",2007,8069,1.91648140758897186000,2234,0.53060099944897300000,4210320
"KY",2008,7809,1.88541031878862447000,2379,0.57438739254682259000,4141804
"KY",2009,8225,1.94001863361362377000,2230,0.52598681494934723000,4239650
"KY",2010,8051,1.96322471180758593000,2055,0.50110877937704497000,4100906
"KY",2011,7045,1.90633392638493333000,2018,0.54605846180905542000,3695575
"KY",2012,7624,1.87800273522329118000,2105,0.51851990525249579000,4059632
"KY",2013,7092,1.93531749767704594000,2028,0.55341566346433293000,3664515
"KY",2014,7099,1.92660918953774406000,2214,0.60086107136731446000,3684712
"KY",2015,6321,1.64051599561490931000,1409,0.36568375855424889000,3853056
"KY",2016,3709,2.26237443791371137000,1263,0.77039064844567739000,1639428
"KY",2017,7651,1.87661760464025650000,2152,0.52783702590325866000,4077016
"KY",2018,7453,2.00551037723130857000,2212,0.59522191794386885000,3716261
"KY",2019,7352,1.96708556420867482000,2233,0.59745675528808091000,3737509
"KY",2020,7458,1.94752340984243549000,2239,0.58467483435736297000,3829479
"LA",1960,,,,,1286411
"LA",1961,,,,,1658081
"LA",1962,,,,,1629581
"LA",1963,,,,,1807748
"LA",1964,,,,,1858472
"LA",1965,,,,,2437829
"LA",1966,,,,,1483973
"LA",1967,,,,,2084074
"LA",1968,,,,,2459163
"LA",1969,,,,,1862125
"LA",1970,,,,,2383182
"LA",1971,4754,1.80008050002404399000,593,0.22453675568242703000,2640993
"LA",1972,6285,1.86433181724742753000,1093,0.32421872334947308000,3371181
"LA",1973,6370,1.90851530392581898000,840,0.25167234777043767000,3337673
"LA",1974,6193,1.91390960771497488000,1013,0.31306159092770379000,3235785
"LA",1975,5878,2.13782302840562337000,676,0.24586055923821051000,2749526
"LA",1976,8023,2.12433010654748035000,1181,0.31270520451608803000,3776720
"LA",1977,7377,2.17376891218733839000,876,0.25812953328942774000,3393645
"LA",1978,7758,2.26251073948929901000,833,0.24293264320631427000,3428934
"LA",1979,8562,2.16449833415536406000,1311,0.33142458725504348000,3955651
"LA",1980,8693,2.12287056643500605000,1566,0.38242439975120436000,4094927
"LA",1981,7988,2.12654938876347063000,1085,0.28884653064701623000,3756320
"LA",1982,7797,1.87995577028517364000,1144,0.27583293589922260000,4147438
"LA",1983,10511,2.52769316195392533000,1767,0.42492948503211741000,4158337
"LA",1984,11104,2.56471671359639388000,1968,0.45455353857688249000,4329523
"LA",1985,10774,2.63378421059321992000,1708,0.41753326820987745000,4090692
"LA",1986,10779,2.57975855240578819000,1893,0.45305528710494082000,4178298
"LA",1987,11174,2.70800555657342054000,1867,0.45246522052287240000,4126284
"LA",1988,10009,2.61768397343975286000,1646,0.43048334701586904000,3823609
"LA",1989,9978,2.81856683588048576000,1598,0.45140006050681662000,3540097
"LA",1990,9624,2.98614347513377761000,1513,0.46945501640455170000,3222886
"LA",1991,11064,3.16229031677208587000,1306,0.37327830384167970000,3498730
"LA",1992,8548,3.07922520814849157000,1544,0.55619135720417302000,2776023
"LA",1993,13510,3.14670712588249297000,2391,0.55690427372206075000,4293377
"LA",1994,13659,3.16963499421835743000,3200,0.74257500413637483000,4309329
"LA",1995,13606,3.20521956554975546000,3607,0.84971534418182919000,4244951
"LA",1996,13914,3.27080241147042244000,3660,0.86036630918368162000,4254002
"LA",1997,14517,3.53345021442398336000,3715,0.90423417693635725000,4108449
"LA",1998,13501,3.67946744879991475000,4001,1.09040435987322857000,3669281
"LA",1999,16458,3.86245728133511757000,3672,0.86176589725741595000,4261018
"LA",2000,16874,3.84859604019289964000,3880,0.88494444920875018000,4384456
"LA",2001,16355,3.72655324698879459000,4545,1.03559672929159715000,4388774
"LA",2002,16957,3.89224560099581992000,5582,1.28127115319683121000,4356611
"LA",2003,16325,3.79082098849285549000,5012,1.16383429061722461000,4306455
"LA",2004,16563,3.87047384386448224000,4876,1.13943310165327630000,4279321
"LA",2005,13622,3.66785230580334905000,3279,0.88290175530239183000,3713890
"LA",2006,15307,3.97081926455664416000,4196,1.08849269184553988000,3854872
"LA",2007,15154,3.81634308506284727000,5876,1.47979622329611261000,3970817
"LA",2008,17306,4.04643793747170814000,5315,1.24273764230105910000,4276848
"LA",2009,11377,4.04493119670517831000,4347,1.54551427547485366000,2812656
"LA",2010,13824,4.04758251809758937000,4669,1.36705459903050092000,3415372
"LA",2011,15572,3.88621175960890315000,5021,1.25306121532213606000,4006987
"LA",2012,15078,3.97554661788505560000,4286,1.13006982386625204000,3792686
"LA",2013,8228,4.38427288635205903000,2759,1.47012747854221328000,1876708
"LA",2014,10785,3.55805904497538391000,3529,1.16424574591730457000,3031147
"LA",2015,9118,3.34546452534433372000,4127,1.51422813074095912000,2725481
"LA",2016,15274,3.35553735061938158000,5711,1.25464670743664320000,4551879
"LA",2017,15369,3.46161590726139761000,4677,1.05341776291636129000,4439834
"LA",2018,14207,3.30771197225498555000,4636,1.07936599587345062000,4295114
"LA",2019,12156,3.50479920493301353000,4257,1.22737168603157606000,3468387
"LA",2020,6056,3.68152610685909166000,2198,1.33619458105618947000,1644970
"MA",1960,,,,,4138950
"MA",1961,,,,,4177172
"MA",1962,,,,,3964137
"MA",1963,,,,,4098699
"MA",1964,,,,,4165773
"MA",1965,,,,,4330768
"MA",1966,,,,,4230780
"MA",1967,,,,,4515163
"MA",1968,,,,,4589557
"MA",1969,,,,,4612088
"MA",1970,,,,,4753480
"MA",1971,9974,2.20246709879833713000,604,0.13337578982095404000,4528558
"MA",1972,12537,2.30727567555033135000,1391,0.25599588934278623000,5433681
"MA",1973,10807,2.15055689214978081000,859,0.17093812994879816000,5025210
"MA",1974,11810,2.16981513395531026000,1218,0.22377941008954851000,5442860
"MA",1975,12041,2.21436225686565399000,1265,0.23263584876131985000,5437683
"MA",1976,12045,2.19006649838276908000,1358,0.24691658819458700000,5499833
"MA",1977,11588,2.20674252391700988000,1250,0.23804178071248381000,5251179
"MA",1978,11889,2.19694973421879025000,1824,0.33705411011986487000,5411594
"MA",1979,10718,2.25255850756965162000,1201,0.25240928975472584000,4758145
"MA",1980,12134,2.25569011495022108000,1482,0.27550129803496190000,5379285
"MA",1981,11388,2.05534004886395898000,1391,0.25105180962151097000,5540689
"MA",1982,10885,2.06284699796539041000,1351,0.25603181389538286000,5276688
"MA",1983,13286,2.33935962891410469000,1827,0.32169276245868352000,5679332
"MA",1984,13270,2.32402596253992395000,1890,0.33100294417486483000,5709919
"MA",1985,12112,2.34101372156432753000,1681,0.32490456290865543000,5173827
"MA",1986,13039,2.35605291840493103000,2032,0.36716769155601042000,5534256
"MA",1987,13393,2.39483889241249307000,2082,0.37228810378576947000,5592443
"MA",1988,11037,2.17894214402221230000,1864,0.36799385308121806000,5065302
"MA",1989,4784,2.02730763037232284000,781,0.33096305587809033000,2359780
"MA",1990,11735,2.17425500500162027000,2130,0.39464534815964646000,5397251
"MA",1991,13449,2.32404705257817328000,2314,0.39986949807910573000,5786888
"MA",1992,14165,2.40365810801477864000,2366,0.40148641606515822000,5893101
"MA",1993,14487,2.45942508837683547000,2428,0.41219604573610523000,5890401
"MA",1994,14328,2.47092421671288440000,2322,0.40043872356276644000,5798640
"MA",1995,15436,2.57415066452476519000,2836,0.47293931618244585000,5996541
"MA",1996,15852,2.64364611031135387000,2854,0.47596303298187004000,5996264
"MA",1997,16113,2.66946098856039960000,2866,0.47481382692323622000,6036050
"MA",1998,16046,2.69055604098243694000,3116,0.52248364849191534000,5963823
"MA",1999,16466,2.72767044917108868000,3095,0.51270132638069473000,6036653
"MA",2000,16609,2.64135268300300919000,3192,0.50762825962704590000,6288066
"MA",2001,16704,2.64128352717609411000,3339,0.52797208436548002000,6324198
"MA",2002,16425,2.62035359857108170000,3324,0.53029256387520704000,6268238
"MA",2003,16274,2.55890400792231901000,3165,0.49766075857651098000,6359754
"MA",2004,16124,2.54315669403509569000,3342,0.52711670004126084000,6340152
"MA",2005,16286,2.62098604179286646000,3293,0.52995867835097073000,6213692
"MA",2006,17032,2.67019389790459074000,3378,0.52958636608276817000,6378563
"MA",2007,16817,2.64132054404575169000,3498,0.54940472516334896000,6366891
"MA",2008,16609,2.64431531115721473000,3564,0.56742367204312802000,6281021
"MA",2009,13955,2.18174677635383602000,2828,0.44213399380355774000,6396251
"MA",2010,16220,2.49727332240814745000,3561,0.54826080771241758000,6495084
"MA",2011,16325,2.51570020373704376000,3446,0.53103233703386541000,6489247
"MA",2012,16046,2.48759072667848812000,3236,0.50167291484055762000,6450418
"MA",2013,16294,2.50866500961957713000,3357,0.51685211963255925000,6495088
"MA",2014,16625,2.54826568486268872000,3411,0.52283514292130113000,6524045
"MA",2015,17025,2.53196786029307770000,3638,0.54104546700418306000,6724019
"MA",2016,16666,2.63314767319708145000,3549,0.56072489452636758000,6329307
"MA",2017,16504,2.60224214758768337000,3607,0.56872803116509779000,6342223
"MA",2018,16717,2.59912820292759134000,3623,0.56329733081334351000,6431772
"MA",2019,16349,2.58241895368199649000,3750,0.59233415354501724000,6330886
"MA",2020,16719,2.58209570912496469000,3802,0.58718391567038195000,6474973
"MD",1960,,,,,1201760
"MD",1961,,,,,1246663
